+ACI-0,186448812484741+ACI-,0,0,0
+ACI-0,28652811050415+ACI-,0,0,0
+ACI-0,386711835861206+ACI-,0,0,0
+ACI-0,4865882396698+ACI-,0,0,0
+ACI-0,586329221725464+ACI-,0,0,0
+ACI-0,686337947845459+ACI-,50,+ACI-0,5+ACI-,+ACI-1,73945877705464+ACI-
+ACI-0,786856174468994+ACI-,50,+ACI-0,5+ACI-,+ACI-1,73014618018672+ACI-
+ACI-0,886242389678955+ACI-,50,+ACI-0,5+ACI-,+ACI-1,73572371298252+ACI-
+ACI-0,986661911010742+ACI-,50,+ACI-0,5+ACI-,+ACI-1,72348868002718+ACI-
+ACI-1,08617997169495+ACI-,50,+ACI-0,5+ACI-,+ACI-1,71505352800239+ACI-
+ACI-1,18630003929138+ACI-,50,+ACI-0,5+ACI-,+ACI-1,70835319714958+ACI-
+ACI-1,2861340045929+ACI-,50,+ACI-0,5+ACI-,+ACI-1,70151636857271+ACI-
+ACI-1,38625645637512+ACI-,50,+ACI-0,5+ACI-,+ACI-1,69160402323505+ACI-
+ACI-1,48632955551147+ACI-,50,+ACI-0,5+ACI-,+ACI-1,68663166946333+ACI-
+ACI-1,58627390861511+ACI-,50,+ACI-0,5+ACI-,+ACI-1,68399091929225+ACI-
+ACI-1,68642663955688+ACI-,50,+ACI-0,5+ACI-,+ACI-1,68094777036613+ACI-
+ACI-1,7863335609436+ACI-,50,+ACI-0,5+ACI-,+ACI-1,67873552448652+ACI-
+ACI-1,88635110855103+ACI-,50,+ACI-0,5+ACI-,+ACI-1,67852554596697+ACI-
+ACI-1,98633122444153+ACI-,50,+ACI-0,5+ACI-,+ACI-1,68093321492468+ACI-
+ACI-2,08629870414734+ACI-,50,+ACI-0,5+ACI-,+ACI-1,68173625572087+ACI-
+ACI-2,18631887435913+ACI-,50,+ACI-0,5+ACI-,+ACI-1,69135461449056+ACI-
+ACI-2,28616547584534+ACI-,50,+ACI-0,5+ACI-,+ACI-1,69051437715186+ACI-
+ACI-2,38627600669861+ACI-,50,+ACI-0,5+ACI-,+ACI-1,65356334909482+ACI-
+ACI-2,48624587059021+ACI-,50,+ACI-0,5+ACI-,+ACI-1,64819029802666+ACI-
+ACI-2,58619070053101+ACI-,50,+ACI-0,5+ACI-,+ACI-1,64429639473942+ACI-
+ACI-2,68633532524109+ACI-,50,+ACI-0,5+ACI-,+ACI-1,63854213635177+ACI-
+ACI-2,78619194030762+ACI-,50,+ACI-0,5+ACI-,+ACI-1,63520722951775+ACI-
+ACI-2,88623285293579+ACI-,50,+ACI-0,5+ACI-,+ACI-1,62954860573649+ACI-
+ACI-2,98619103431702+ACI-,50,+ACI-0,5+ACI-,+ACI-1,66168634712576+ACI-
+ACI-3,08628845214844+ACI-,50,+ACI-0,5+ACI-,+ACI-1,59381847535682+ACI-
+ACI-3,18619322776794+ACI-,50,+ACI-0,5+ACI-,+ACI-1,58314895786013+ACI-
+ACI-3,28650426864624+ACI-,50,+ACI-0,5+ACI-,+ACI-1,65122929836326+ACI-
+ACI-3,3862144947052+ACI-,50,+ACI-0,5+ACI-,+ACI-1,64061020972738+ACI-
+ACI-3,48649764060974+ACI-,50,+ACI-0,5+ACI-,+ACI-1,63662148762228+ACI-
+ACI-3,58625435829163+ACI-,50,+ACI-0,5+ACI-,+ACI-1,62971067289096+ACI-
+ACI-3,6862006187439+ACI-,50,+ACI-0,5+ACI-,+ACI-1,61648353340217+ACI-
