0.3561899662017822	50	[2.3848679617112296, 1.7650281032998372, 1.7802492650902606, 82.0625, 2.5, 8.4375]
0.7559504508972168	50	[2.401545989883981, 1.7638087931520303, 1.779298536352432, 81.1875, 2.5, 8.75]
1.1572015285491943	50	[2.640010048582986, 1.5125573082457464, 1.7628592992999443, 80.8125, 2.0625, 10.6875]
1.5520665645599365	50	[2.640010048582986, 1.5125573082457464, 1.7629102637857703, 80.4375, 1.0625, -4.875]
1.9478662014007568	50	[2.3764677291870755, 1.866507623903292, 1.7505570366458425, 79.9375, -0.0625, -5.5]
2.3530569076538086	50	[2.234849584481068, 2.114230896999737, 1.7478212643199909, 79.375, -0.875, 9.6875]
2.7503795623779297	50	[2.234849584481068, 2.114230896999737, 1.7317575374391772, 78.9375, -0.9375, 8.5]
3.1523072719573975	50	[2.266970499183628, 2.253821555559147, 1.7203082195837387, 78.75, -0.25, 9.0625]
3.579334259033203	50	[2.360747588974396, 2.217661731043434, 1.693471896204171, 78.75, 0.75, 10.9375]
3.979501485824585	50	[2.360747588974396, 2.217661731043434, 1.6735328568239638, 78.6875, 1.75, -4.8125]
4.377819538116455	50	[2.3432107568188787, 2.370476017123024, 1.6610076857977003, 78.5, 2.0625, -5.375]
4.7810468673706055	50	[2.328071965060274, 2.467644055730189, 1.6474012564773601, 78.25, 1.625, 9.875]
5.187668323516846	50	[2.328071965060274, 2.467644055730189, 1.6511620993242124, 78.1875, 0.6875, 8.875]
5.587143659591675	50	[2.3183329029246997, 2.781043407919632, 1.6489065543308155, 78.1875, -0.1875, 9.625]
5.987004518508911	50	[2.277212346441226, 2.9655722867805205, 1.6311761912019846, 78.1875, -0.8125, -5.625]
6.386892080307007	50	[2.277212346441226, 2.9655722867805205, 1.6248566826709199, 78.25, -0.8125, -4.75]
6.78367280960083	50	[2.2253888702079516, 3.2977868509805637, 1.612851673481076, 78.3125, -0.3125, -5.3125]
7.210511922836304	50	[2.5688313986268905, 3.2215830040429334, 1.5979384572255704, 78.375, 0.5, 10.0]
7.613279342651367	50	[2.5688313986268905, 3.2215830040429334, 1.5806099779923477, 78.625, 1.4375, 9.0625]
8.013283967971802	50	[2.3287791036709713, 3.991805269416065, 1.5680597329535713, 79.125, 1.8125, 9.8125]
8.42379379272461	50	[2.662439899952634, 4.21445061455183, 1.5517767420514852, 79.8125, 1.75, -5.5625]
8.865889072418213	50	[2.662439899952634, 4.21445061455183, 1.5553919829679652, 80.5, 1.0625, -4.75]
9.276417016983032	50	[2.112221819022551, 4.575567611543246, 1.5426123022713423, 81.375, 0.0, -5.5625]
9.673927068710327	50	[2.414255338047135, 5.017113477066126, 1.5482605311186113, 82.3125, -0.6875, 10.0]
10.092541217803955	50	[2.414255338047135, 5.017113477066126, 1.5398567940588246, 83.5625, -0.875, 9.5]
10.506646156311035	0	[2.1539160941587006, 5.436395528566195, 1.5267805754460064, 85.125, -0.4375, 10.5]
10.923423051834106	0	[2.1564297212006993, 5.662776543861135, 1.5135543677038572, 86.875, 0.75, -5.375]
