temps;pitch_deg;yaw_deg;roll_deg
0.8822133541107178;-0.4375;66.4375;1.4375
0.8867182731628418;-0.4375;66.4375;1.4375
0.8919932842254639;-0.4375;66.4375;1.4375
0.8965322971343994;-0.4375;66.4375;1.4375
0.9036540985107422;-0.4375;66.4375;1.4375
0.9101250171661377;-0.4375;66.4375;1.4375
0.9145982265472412;-0.4375;66.4375;1.4375
0.9228951930999756;-0.4375;66.4375;1.4375
0.9277839660644531;-0.4375;66.4375;1.4375
0.933607816696167;-0.4375;66.4375;1.4375
0.938040018081665;-0.4375;66.4375;1.4375
0.9440231323242188;-0.4375;66.4375;1.4375
0.9504740238189697;-0.4375;66.4375;1.4375
0.9550209045410156;-0.4375;66.4375;1.4375
0.962669849395752;-0.4375;66.4375;1.4375
0.9671566486358643;-0.4375;66.4375;1.4375
0.9735088348388672;-0.4375;66.4375;1.4375
0.9786057472229004;-0.4375;66.4375;1.4375
0.9853336811065674;-0.4375;66.4375;1.4375
0.9907896518707275;-0.4375;66.4375;1.4375
1.0047705173492432;-0.4375;66.4375;1.4375
1.0143327713012695;-0.4375;66.4375;1.4375
1.0235185623168945;-0.4375;66.4375;1.4375
1.0340936183929443;-0.4375;66.4375;1.4375
1.0388214588165283;-0.4375;66.4375;1.4375
1.0439374446868896;-0.4375;66.4375;1.4375
1.0506353378295898;-0.4375;66.4375;1.4375
1.0640063285827637;-0.4375;66.4375;1.4375
1.0761823654174805;-0.4375;66.4375;1.4375
1.0834662914276123;-0.4375;66.4375;1.4375
1.0878980159759521;-0.4375;66.4375;1.4375
1.1000392436981201;-0.4375;66.4375;1.4375
1.1048839092254639;-0.4375;66.4375;1.4375
1.1115162372589111;-0.4375;66.4375;1.4375
1.1181490421295166;-0.4375;66.4375;1.4375
1.1289079189300537;-0.4375;66.4375;1.4375
1.1347918510437012;-0.4375;66.4375;1.4375
1.1403746604919434;-0.4375;66.4375;1.4375
1.1484968662261963;-0.4375;66.4375;1.4375
1.1579627990722656;-0.4375;66.4375;1.4375
1.1654107570648193;-0.4375;66.4375;1.4375
1.1716437339782715;-0.4375;66.4375;1.4375
1.176499605178833;-0.4375;66.4375;1.4375
1.1841025352478027;-0.4375;66.4375;1.4375
1.1897494792938232;-0.4375;66.4375;1.4375
1.1948647499084473;-0.4375;66.4375;1.4375
1.2022457122802734;-0.4375;66.4375;1.4375
1.206749439239502;-0.4375;66.4375;1.4375
1.2134084701538086;-0.4375;66.4375;1.4375
1.2193663120269775;-0.4375;66.4375;1.4375
1.2257263660430908;-0.4375;66.4375;1.4375
1.2338125705718994;-0.4375;66.4375;1.4375
1.2382962703704834;-0.4375;66.4375;1.4375
1.24454927444458;-0.4375;66.4375;1.4375
1.2498712539672852;-0.4375;66.4375;1.4375
1.2551183700561523;-0.4375;66.4375;1.4375
1.2607090473175049;-0.4375;66.4375;1.4375
1.266606092453003;-0.4375;66.4375;1.4375
1.273893117904663;-0.4375;66.4375;1.4375
1.2784082889556885;-0.4375;66.4375;1.4375
1.287147045135498;-0.4375;66.4375;1.4375
1.2919800281524658;-0.4375;66.4375;1.4375
1.296510934829712;-0.4375;66.4375;1.4375
1.30342698097229;-0.4375;66.4375;1.4375
1.3103868961334229;-0.4375;66.4375;1.4375
1.3161969184875488;-0.4375;66.4375;1.4375
1.3228497505187988;-0.4375;66.4375;1.4375
1.3285858631134033;-0.4375;66.4375;1.4375
1.3360278606414795;-0.4375;66.4375;1.4375
1.3405306339263916;-0.4375;66.4375;1.4375
1.3456387519836426;-0.4375;66.4375;1.4375
1.3538317680358887;-0.4375;66.4375;1.4375
1.3583106994628906;-0.4375;66.4375;1.4375
1.3645825386047363;-0.4375;66.4375;1.4375
1.369297742843628;-0.4375;66.4375;1.4375
1.3758597373962402;-0.4375;66.4375;1.4375
1.381650686264038;-0.4375;66.4375;1.4375
1.3873693943023682;-0.4375;66.4375;1.4375
1.3949954509735107;-0.4375;66.4375;1.4375
1.4001133441925049;-0.4375;66.4375;1.4375
1.4055144786834717;-0.4375;66.4375;1.4375
1.411071538925171;-0.4375;66.4375;1.4375
1.4177014827728271;-0.4375;66.4375;1.4375
1.4245233535766602;-0.4375;66.4375;1.4375
1.4300503730773926;-0.4375;66.4375;1.4375
1.4377362728118896;-0.4375;66.4375;1.4375
1.4424583911895752;-0.4375;66.4375;1.4375
1.455873966217041;-0.4375;66.4375;1.4375
1.4625661373138428;-0.4375;66.4375;1.4375
1.4670178890228271;-0.4375;66.4375;1.4375
1.4743249416351318;-0.4375;66.4375;1.4375
1.4845271110534668;-0.4375;66.4375;1.4375
1.4901890754699707;-0.4375;66.4375;1.4375
1.4956929683685303;-0.4375;66.4375;1.4375
1.5030310153961182;-0.4375;66.4375;1.4375
1.5074896812438965;-0.4375;66.4375;1.4375
1.5144777297973633;-0.4375;66.4375;1.4375
1.5206727981567383;-0.4375;66.4375;1.4375
1.5260157585144043;-0.4375;66.4375;1.4375
1.5467617511749268;-0.4375;66.4375;1.4375
1.5565087795257568;-0.4375;66.4375;1.4375
1.565638542175293;-0.4375;66.4375;1.4375
1.57071852684021;-0.4375;66.4375;1.4375
1.5761804580688477;-0.4375;66.4375;1.4375
1.5816895961761475;-0.4375;66.4375;1.4375
1.5875144004821777;-0.4375;66.4375;1.4375
1.5953974723815918;-0.4375;66.4375;1.4375
1.6001434326171875;-0.4375;66.4375;1.4375
1.6072962284088135;-0.4375;66.4375;1.4375
1.6138722896575928;-0.4375;66.4375;1.4375
1.6187562942504883;-0.4375;66.4375;1.4375
1.626899242401123;-0.4375;66.4375;1.4375
1.6347482204437256;-0.4375;66.4375;1.4375
1.6392171382904053;-0.4375;66.4375;1.4375
1.6457061767578125;-0.4375;66.4375;1.4375
1.6537342071533203;-0.4375;66.4375;1.4375
1.658195972442627;-0.4375;66.4375;1.4375
1.6650722026824951;-0.4375;66.4375;1.4375
1.6736340522766113;-0.4375;66.4375;1.4375
1.6780989170074463;-0.4375;66.4375;1.4375
1.6850917339324951;-0.4375;66.4375;1.4375
1.6908328533172607;-0.4375;66.4375;1.4375
1.6972508430480957;-0.4375;66.4375;1.4375
1.7034215927124023;-0.4375;66.4375;1.4375
1.7078685760498047;-0.4375;66.4375;1.4375
1.7168028354644775;-0.4375;66.4375;1.4375
1.722381830215454;-0.4375;66.4375;1.4375
1.7274367809295654;-0.4375;66.4375;1.4375
1.7342936992645264;-0.4375;66.4375;1.4375
1.7387845516204834;-0.4375;66.4375;1.4375
1.745025634765625;-0.4375;66.4375;1.4375
1.7506515979766846;-0.4375;66.4375;1.4375
1.756908655166626;-0.4375;66.4375;1.4375
1.7625033855438232;-0.4375;66.4375;1.4375
1.7675554752349854;-0.4375;66.4375;1.4375
1.7750794887542725;-0.4375;66.4375;1.4375
1.7795252799987793;-0.4375;66.4375;1.4375
1.7861652374267578;-0.4375;66.4375;1.4375
1.7916302680969238;-0.4375;66.4375;1.4375
1.799025297164917;-0.4375;66.4375;1.4375
1.8057560920715332;-0.4375;66.4375;1.4375
1.8102443218231201;-0.4375;66.4375;1.4375
1.8185241222381592;-0.4375;66.4375;1.4375
1.825599193572998;-0.4375;66.4375;1.4375
1.8319201469421387;-0.4375;66.4375;1.4375
1.8389530181884766;-0.4375;66.4375;1.4375
1.8434412479400635;-0.4375;66.4375;1.4375
1.8492391109466553;-0.4375;66.4375;1.4375
1.8559250831604004;-0.4375;66.4375;1.4375
1.8627347946166992;-0.4375;66.4375;1.4375
1.8677868843078613;-0.4375;66.4375;1.4375
1.8759129047393799;-0.4375;66.4375;1.4375
1.8820970058441162;-0.4375;66.4375;1.4375
1.8877358436584473;-0.4375;66.4375;1.4375
1.892256736755371;-0.4375;66.4375;1.4375
1.8984589576721191;-0.4375;66.4375;1.4375
1.906003713607788;-0.4375;66.4375;1.4375
1.9116146564483643;-0.4375;66.4375;1.4375
1.9175536632537842;-0.4375;66.4375;1.4375
1.9242475032806396;-0.4375;66.4375;1.4375
1.9287354946136475;-0.4375;66.4375;1.4375
1.9353556632995605;-0.4375;66.4375;1.4375
1.9397733211517334;-0.4375;66.4375;1.4375
1.9477105140686035;-0.4375;66.4375;1.4375
1.9559743404388428;-0.4375;66.4375;1.4375
1.9604544639587402;-0.4375;66.4375;1.4375
1.967151403427124;-0.4375;66.4375;1.4375
1.9723234176635742;-0.4375;66.4375;1.4375
1.9777512550354004;-0.4375;66.4375;1.4375
1.9833202362060547;-0.4375;66.4375;1.4375
1.9900622367858887;-0.4375;66.4375;1.4375
1.9949052333831787;-0.4375;66.4375;1.4375
2.0002171993255615;-0.4375;66.4375;1.4375
2.0078351497650146;-0.4375;66.4375;1.4375
2.0135881900787354;-0.4375;66.4375;1.4375
2.018531084060669;-0.4375;66.4375;1.4375
2.024562120437622;-0.4375;66.4375;1.4375
2.0313332080841064;-0.4375;66.4375;1.4375
2.0375959873199463;-0.4375;66.4375;1.4375
2.0420620441436768;-0.4375;66.4375;1.4375
2.0554678440093994;-0.4375;66.4375;1.4375
2.060288667678833;-0.4375;66.4375;1.4375
2.0667836666107178;-0.4375;66.4375;1.4375
2.0767629146575928;-0.4375;66.4375;1.4375
2.0812036991119385;-0.4375;66.4375;1.4375
2.087819814682007;-0.4375;66.4375;1.4375
2.093902587890625;-0.4375;66.4375;1.4375
2.1004316806793213;-0.4375;66.4375;1.4375
2.1069445610046387;-0.4375;66.4375;1.4375
2.1159145832061768;-0.4375;66.4375;1.4375
2.1204044818878174;-0.4375;66.4375;1.4375
2.127173662185669;-0.4375;66.4375;1.4375
2.1316416263580322;-0.4375;66.4375;1.4375
2.1381683349609375;-0.4375;66.4375;1.4375
2.1427273750305176;-0.4375;66.4375;1.4375
2.1478934288024902;-0.4375;66.4375;1.4375
2.1578261852264404;-0.4375;66.4375;1.4375
2.162917375564575;-0.4375;66.4375;1.4375
2.168337106704712;-0.4375;66.4375;1.4375
2.17388916015625;-0.4375;66.4375;1.4375
2.1803953647613525;-0.4375;66.4375;1.4375
2.1873292922973633;-0.4375;66.4375;1.4375
2.193024158477783;-0.4375;66.4375;1.4375
2.19980525970459;-0.4375;66.4375;1.4375
2.207520008087158;-0.4375;66.4375;1.4375
2.212265968322754;-0.4375;66.4375;1.4375
2.219763994216919;-0.4375;66.4375;1.4375
2.226555824279785;-0.4375;66.4375;1.4375
2.2319889068603516;-0.4375;66.4375;1.4375
2.238229990005493;-0.4375;66.4375;1.4375
2.244168996810913;-0.4375;66.4375;1.4375
2.2492308616638184;-0.4375;66.4375;1.4375
2.2564077377319336;-0.4375;66.4375;1.4375
2.2622838020324707;-0.4375;66.4375;1.4375
2.268293619155884;-0.4375;66.4375;1.4375
2.2758965492248535;-0.4375;66.4375;1.4375
2.2803187370300293;-0.4375;66.4375;1.4375
2.2883005142211914;-0.4375;66.4375;1.4375
2.2929084300994873;-0.4375;66.4375;1.4375
2.298349618911743;-0.4375;66.4375;1.4375
2.3048765659332275;-0.4375;66.4375;1.4375
2.3108322620391846;-0.4375;66.4375;1.4375
2.317610502243042;-0.4375;66.4375;1.4375
2.3221755027770996;-0.4375;66.4375;1.4375
2.3287465572357178;-0.4375;66.4375;1.4375
2.3340883255004883;-0.4375;66.4375;1.4375
2.339383363723755;-0.4375;66.4375;1.4375
2.3439323902130127;-0.4375;66.4375;1.4375
2.3593952655792236;-0.4375;66.4375;1.4375
2.365077257156372;-0.4375;66.4375;1.4375
2.370983123779297;-0.4375;66.4375;1.4375
2.378908157348633;-0.4375;66.4375;1.4375
2.3842461109161377;-0.4375;66.4375;1.4375
2.391996145248413;-0.4375;66.4375;1.4375
2.397557020187378;-0.4375;66.4375;1.4375
2.402014970779419;-0.4375;66.4375;1.4375
2.4101948738098145;-0.4375;66.4375;1.4375
2.4168148040771484;-0.4375;66.4375;1.4375
2.4212889671325684;-0.4375;66.4375;1.4375
2.428055763244629;-0.4375;66.4375;1.4375
2.4379258155822754;-0.4375;66.4375;1.4375
2.442499876022339;-0.4375;66.4375;1.4375
2.447589635848999;-0.4375;66.4375;1.4375
2.454131603240967;-0.4375;66.4375;1.4375
2.460502862930298;-0.4375;66.4375;1.4375
2.467278480529785;-0.4375;66.4375;1.4375
2.4750797748565674;-0.4375;66.4375;1.4375
2.4801666736602783;-0.4375;66.4375;1.4375
2.486222505569458;-0.4375;66.4375;1.4375
2.490713596343994;-0.4375;66.4375;1.4375
2.4971604347229004;-0.4375;66.4375;1.4375
2.5016655921936035;-0.4375;66.4375;1.4375
2.5110063552856445;-0.4375;66.4375;1.4375
2.5188674926757812;-0.4375;66.4375;1.4375
2.5234954357147217;-0.4375;66.4375;1.4375
2.5293514728546143;-0.4375;66.4375;1.4375
2.534391403198242;-0.4375;66.4375;1.4375
2.5408153533935547;-0.4375;66.4375;1.4375
2.5452733039855957;-0.4375;66.4375;1.4375
2.5511672496795654;-0.4375;66.4375;1.4375
2.5586040019989014;-0.4375;66.4375;1.4375
2.575047254562378;-0.4375;66.4375;1.4375
2.5905940532684326;-0.4375;66.4375;1.4375
2.596919059753418;-0.4375;66.4375;9.4375
2.610297918319702;-0.4375;66.4375;9.4375
2.620661735534668;-0.4375;66.4375;9.4375
2.631105899810791;-0.4375;66.4375;9.4375
2.639068603515625;-0.4375;66.4375;9.4375
2.6463358402252197;-0.4375;66.4375;9.4375
2.6520376205444336;-0.4375;66.4375;9.4375
2.6595513820648193;-0.4375;66.4375;9.4375
2.6698155403137207;-0.4375;66.4375;9.4375
2.6750986576080322;-0.4375;66.4375;1.4375
2.680452585220337;-0.4375;66.4375;1.4375
2.6869404315948486;-0.4375;66.4375;1.4375
2.6914174556732178;-0.4375;66.4375;1.4375
2.69598126411438;-0.4375;66.4375;1.4375
2.701207399368286;-0.4375;66.4375;1.4375
2.710012435913086;-0.4375;66.4375;1.4375
2.716846227645874;-0.4375;66.4375;1.4375
2.7213382720947266;-0.4375;66.4375;1.4375
2.7289412021636963;-0.4375;66.4375;1.4375
2.7335190773010254;-0.4375;66.4375;1.4375
2.739885091781616;-0.4375;66.4375;1.4375
2.744328260421753;-0.4375;66.4375;1.4375
2.751893997192383;-0.4375;66.4375;1.4375
2.7589380741119385;-0.4375;66.4375;1.4375
2.7634270191192627;-0.4375;66.4375;1.4375
2.771925926208496;-0.4375;66.4375;1.4375
2.7790279388427734;-0.4375;66.4375;1.4375
2.783489942550659;-0.4375;66.4375;1.4375
2.7910239696502686;-0.4375;66.4375;1.4375
2.797041893005371;-0.4375;66.4375;1.4375
2.8015928268432617;-0.4375;66.4375;1.4375
2.8081018924713135;-0.4375;66.4375;1.4375
2.814154863357544;-0.4375;66.4375;1.4375
2.8275856971740723;-0.4375;66.4375;1.4375
2.8416213989257812;-0.4375;66.4375;1.4375
2.8463966846466064;-0.4375;66.4375;1.4375
2.8550875186920166;-0.4375;66.4375;1.4375
2.8654253482818604;-0.4375;66.4375;1.4375
2.8736772537231445;-0.4375;66.4375;1.4375
2.880068302154541;-0.4375;66.4375;1.4375
2.886134147644043;-0.4375;66.4375;1.4375
2.8914954662323;-0.4375;66.4375;1.4375
2.8960394859313965;-0.4375;66.4375;1.4375
2.901278257369995;-0.4375;66.4375;1.4375
2.91009521484375;-0.4375;66.4375;1.4375
2.9146153926849365;-0.4375;66.4375;1.4375
2.9400041103363037;-0.4375;66.4375;1.4375
2.944812059402466;-0.4375;66.4375;1.4375
2.959733009338379;-0.4375;66.4375;1.4375
2.9693689346313477;-0.4375;66.4375;1.4375
2.9779248237609863;-0.4375;66.4375;1.4375
2.985470771789551;-0.4375;66.4375;1.4375
2.994938850402832;-0.4375;66.4375;1.4375
3.0021798610687256;-0.4375;66.4375;1.4375
3.014852523803711;-0.4375;66.4375;1.4375
3.0296826362609863;-0.4375;66.4375;1.4375
3.034463405609131;-0.4375;66.4375;1.4375
3.046569347381592;-0.4375;66.4375;1.4375
3.0519323348999023;-0.4375;66.4375;1.4375
3.0579833984375;-0.4375;66.4375;1.4375
3.0630033016204834;-0.4375;66.4375;1.4375
3.0698764324188232;-0.4375;66.4375;1.4375
3.07448148727417;-0.4375;66.4375;1.4375
3.0815882682800293;-0.4375;66.4375;1.4375
3.1018290519714355;-0.4375;66.4375;1.4375
3.1130080223083496;-0.4375;66.4375;1.4375
3.120744228363037;-0.4375;66.4375;1.4375
3.1254420280456543;-0.4375;66.4375;1.4375
3.131659984588623;-0.4375;66.4375;1.4375
3.1371710300445557;-0.4375;66.4375;1.4375
3.1429708003997803;-0.4375;66.4375;1.4375
3.1476550102233887;-0.4375;66.4375;1.4375
3.153549909591675;-0.4375;66.4375;1.4375
3.160705804824829;-0.4375;66.4375;1.4375
3.1653409004211426;-0.4375;66.4375;1.4375
3.171799898147583;-0.4375;66.4375;1.4375
3.177377700805664;-0.4375;66.4375;1.4375
3.1827926635742188;-0.4375;66.4375;1.4375
3.190375566482544;-0.4375;66.4375;1.4375
3.1950037479400635;-0.4375;66.4375;1.4375
3.200481414794922;-0.4375;66.4375;1.4375
3.2051844596862793;-0.4375;66.4375;1.4375
3.2118115425109863;-0.4375;66.4375;1.4375
3.217120409011841;-0.4375;66.4375;1.4375
3.222822427749634;-0.4375;66.4375;1.4375
3.229759454727173;-0.4375;66.4375;1.4375
3.234450340270996;-0.4375;66.4375;1.4375
3.2416563034057617;-0.4375;66.4375;1.4375
3.246462345123291;-0.4375;66.4375;1.4375
3.251760482788086;-0.4375;66.4375;1.4375
3.257096529006958;-0.4375;66.4375;1.4375
3.2629494667053223;-0.4375;66.4375;1.4375
3.270021438598633;-0.4375;66.4375;1.4375
3.2747182846069336;-0.4375;66.4375;1.4375
3.2817251682281494;-0.4375;66.4375;1.4375
3.286912202835083;-0.4375;66.4375;1.4375
3.293002128601074;-0.4375;66.4375;1.4375
3.297703266143799;-0.4375;66.4375;1.4375
3.303248167037964;-0.4375;66.4375;1.4375
3.3136661052703857;-0.4375;66.4375;1.4375
3.329375982284546;-0.4375;66.4375;1.4375
3.3477818965911865;-0.4375;66.4375;1.4375
3.3551788330078125;-0.4375;66.4375;1.4375
3.3713366985321045;-0.4375;66.4375;1.4375
3.3905787467956543;-0.4375;66.4375;1.4375
3.4029176235198975;-0.4375;66.4375;1.4375
3.408961534500122;-0.4375;66.4375;1.4375
3.4311463832855225;-0.4375;66.4375;1.4375
3.4382832050323486;-0.4375;66.4375;1.4375
3.4527530670166016;-0.4375;66.4375;1.4375
3.463480234146118;-0.4375;66.4375;1.4375
3.4826560020446777;-0.4375;66.4375;1.4375
3.4950900077819824;-0.4375;66.4375;1.4375
3.506272077560425;-0.4375;66.4375;1.4375
3.51285982131958;-0.4375;66.4375;1.4375
3.5180490016937256;-0.4375;66.4375;1.4375
3.523984909057617;-0.4375;66.4375;1.4375
3.5300917625427246;-0.4375;66.4375;1.4375
3.5359418392181396;-0.4375;66.4375;1.4375
3.5440866947174072;-0.4375;66.4375;1.4375
3.550931692123413;-0.4375;66.4375;1.4375
3.5584187507629395;-0.4375;66.4375;1.4375
3.5641896724700928;-0.4375;66.4375;1.4375
3.5730066299438477;-0.4375;66.4375;1.4375
3.582838535308838;-0.4375;66.4375;1.4375
3.598019599914551;-0.4375;66.4375;1.4375
3.605111598968506;-0.4375;66.4375;1.4375
3.6184651851654053;-0.4375;66.4375;1.4375
3.6489100456237793;-0.4375;66.4375;1.4375
3.662513256072998;-0.4375;66.4375;1.4375
3.671613931655884;-0.4375;66.4375;1.4375
3.6973578929901123;-0.4375;66.4375;1.4375
3.736783504486084;-0.4375;66.4375;1.4375
3.7439866065979004;-0.4375;66.4375;1.4375
3.7683355808258057;-0.4375;66.4375;1.4375
3.7838823795318604;-0.4375;66.4375;1.4375
3.7955825328826904;-0.4375;66.4375;1.4375
3.8128302097320557;-0.4375;66.4375;1.4375
3.8189122676849365;-0.4375;66.4375;1.4375
3.824869155883789;-0.4375;66.4375;1.4375
3.831512212753296;-0.4375;66.4375;1.4375
3.846264123916626;-0.4375;66.4375;1.4375
3.8511149883270264;-0.4375;66.4375;1.4375
3.855950117111206;-0.4375;66.4375;1.4375
3.86519193649292;-0.4375;66.4375;1.4375
3.871603012084961;-0.4375;66.4375;1.4375
3.8762879371643066;-0.4375;66.4375;1.4375
3.8827779293060303;-0.4375;66.4375;1.4375
3.889760732650757;-0.4375;66.4375;1.4375
3.8955297470092773;-0.4375;66.4375;1.4375
3.90368390083313;-0.4375;66.4375;1.4375
3.912818670272827;-0.4375;66.4375;1.4375
3.9173247814178467;-0.4375;66.4375;1.4375
3.923996686935425;-0.4375;66.4375;1.4375
3.9331955909729004;-0.4375;66.4375;1.4375
3.9386305809020996;-0.4375;66.4375;1.4375
3.945051670074463;-0.4375;66.4375;1.4375
3.9518425464630127;-0.4375;66.4375;1.4375
3.9564263820648193;-0.4375;66.4375;1.4375
3.9629733562469482;-0.4375;66.4375;1.4375
3.9674274921417236;-0.4375;66.4375;1.4375
3.978806257247925;-0.4375;66.4375;1.4375
3.985051393508911;-0.4375;66.4375;1.4375
3.9945502281188965;-0.4375;66.4375;1.4375
3.9990642070770264;-0.4375;66.4375;1.4375
4.004547357559204;-0.4375;66.4375;1.4375
4.0142502784729;-0.4375;66.4375;1.4375
4.018700361251831;-0.4375;66.4375;1.4375
4.026832103729248;-0.4375;66.4375;1.4375
4.035244941711426;-0.4375;66.4375;1.4375
4.0428431034088135;-0.4375;66.4375;1.4375
4.047316074371338;-0.4375;66.4375;1.4375
4.0560078620910645;-0.4375;66.4375;1.4375
4.0616021156311035;-0.4375;66.4375;1.4375
4.066627740859985;-0.4375;66.4375;1.4375
4.073667764663696;-0.4375;66.4375;1.4375
4.07939887046814;-0.4375;66.4375;1.4375
4.0855748653411865;-0.4375;66.4375;1.4375
4.092827558517456;-0.4375;66.4375;1.4375
4.098745822906494;-0.4375;66.4375;1.4375
4.1063597202301025;-0.4375;66.4375;1.4375
4.116682767868042;-0.4375;66.4375;1.4375
4.125396490097046;-0.4375;66.4375;1.4375
4.130030632019043;-0.4375;66.4375;1.4375
4.135909557342529;-0.4375;66.4375;1.4375
4.144710302352905;-0.4375;66.4375;1.4375
4.149998426437378;-0.4375;66.4375;1.4375
4.1552734375;-0.4375;66.4375;1.4375
4.16116738319397;-0.4375;66.4375;1.4375
4.166634559631348;-0.4375;66.4375;1.4375
4.172290325164795;-0.4375;66.4375;1.4375
4.177124261856079;-0.4375;66.4375;1.4375
4.184324264526367;-0.4375;66.4375;1.4375
4.19002628326416;-0.4375;66.4375;1.4375
4.196917295455933;-0.4375;66.4375;1.4375
4.203038215637207;-0.4375;66.4375;1.4375
4.2075231075286865;-0.4375;66.4375;1.4375
4.214139223098755;-0.4375;66.4375;1.4375
4.218631267547607;-0.4375;66.4375;1.4375
4.225600957870483;-0.4375;66.4375;1.4375
4.231563091278076;-0.4375;66.4375;1.4375
4.236906051635742;-0.4375;66.4375;1.4375
